0 0.01276 0.013656 0.014168 0.015192 
1 0.02552 0.027312 0.028336 0.030384 
2 0.03828 0.040968 0.042504 0.045576
3 0.05104 0.054624 0.056672 0.060768
4 0.0638 0.06828 0.07084 0.07596

